,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
906,frozenset({'Light and Lean Quinoa Black Beans with Butternut Squash and Chard'}),frozenset({'Raspberries'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
907,frozenset({'Natural 72% Dark Chocolate With Natural Forest Mint Flavor'}),frozenset({'Baked Beans'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
908,frozenset({'Baked Beans'}),frozenset({'Natural 72% Dark Chocolate With Natural Forest Mint Flavor'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
910,frozenset({'Organic Peeled & Cooked Beets'}),frozenset({'Cheddar Bunnies Snack Crackers'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
911,frozenset({'Hamburger Buns'}),frozenset({'Chicken Breast Grilled Strips'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
912,frozenset({'Chicken Breast Grilled Strips'}),frozenset({'Hamburger Buns'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
913,frozenset({'Cold-Brew Black Coffee'}),frozenset({'Bag of Organic Bananas'}),0.0013605442176870747,0.017687074829931974,0.0013605442176870747,1.0,56.53846153846153,0.0013364801702994123,inf
914,frozenset({'Organic Soft Wheat Bread'}),frozenset({'Original Orange Juice'}),0.0013605442176870747,0.004081632653061225,0.0013605442176870747,1.0,244.99999999999997,0.0013549909759822296,inf
915,frozenset({'Organic Minestrone Soup'}),frozenset({'Organic Raspberries'}),0.0013605442176870747,0.013605442176870748,0.0013605442176870747,1.0,73.5,0.0013420334120042574,inf
916,frozenset({'Organic Golden Round Crackers'}),frozenset({'Vanilla Blueberry Clusters With Flax Seeds Granola'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
917,frozenset({'Vanilla Blueberry Clusters With Flax Seeds Granola'}),frozenset({'Organic Golden Round Crackers'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
918,"frozenset({'Cheddar Bunnies Snack Crackers', 'Organic Peeled & Cooked Beets'})",frozenset({'Shoestring Fries'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
919,"frozenset({'Cheddar Bunnies Snack Crackers', 'Shoestring Fries'})",frozenset({'Organic Peeled & Cooked Beets'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
920,"frozenset({'Organic Peeled & Cooked Beets', 'Shoestring Fries'})",frozenset({'Cheddar Bunnies Snack Crackers'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
922,frozenset({'Organic Peeled & Cooked Beets'}),"frozenset({'Cheddar Bunnies Snack Crackers', 'Shoestring Fries'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
923,frozenset({'Shoestring Fries'}),"frozenset({'Cheddar Bunnies Snack Crackers', 'Organic Peeled & Cooked Beets'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
924,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Apple Cider Vinegar', 'Organic Yellow Onion'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
925,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Apple Cider Vinegar', 'Shredded Mozzarella'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
926,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Organic Yellow Onion', 'Shredded Mozzarella'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
927,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Apple Cider Vinegar', 'Organic Yellow Onion', 'Shredded Mozzarella'})",frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
928,"frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Apple Cider Vinegar', 'Organic Yellow Onion', 'Shredded Mozzarella'})",frozenset({'Lemon Ginger Tea Bags'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
929,"frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Apple Cider Vinegar', 'Organic Yellow Onion', 'Shredded Mozzarella'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
930,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
931,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
932,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
933,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Organic Yellow Onion'})","frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
934,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})","frozenset({'Organic Yellow Onion', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
935,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
936,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
937,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
938,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
939,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Organic Yellow Onion'})","frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
940,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
941,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
942,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
943,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})","frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
944,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
945,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
946,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
947,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
948,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
949,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
950,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
951,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
952,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
953,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
954,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
955,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
956,"frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
957,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
958,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
959,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
960,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
961,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
962,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
963,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
964,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
965,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
966,"frozenset({'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
967,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
968,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
969,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
970,"frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
971,"frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
972,"frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
973,"frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
974,"frozenset({'Apple Cider Vinegar', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
975,"frozenset({'Organic Yellow Onion', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
976,"frozenset({'Shredded Mozzarella', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Organic Yellow Onion'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
977,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
978,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
979,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
980,frozenset({'Organic Traditional Flour Tortillas'}),"frozenset({'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Apple Cider Vinegar', 'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
982,frozenset({'Air Chilled Organic Boneless Skinless Chicken Breasts'}),"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Apple Cider Vinegar', 'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
983,frozenset({'Apple Cider Vinegar'}),"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Air Chilled Organic Boneless Skinless Chicken Breasts', 'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
985,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Organic Yellow Onion'})",frozenset({'Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
986,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",frozenset({'Organic Yellow Onion'}),0.0013605442176870747,0.005442176870748299,0.0013605442176870747,1.0,183.75,0.0013531398954139478,inf
987,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",frozenset({'Apple Cider Vinegar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
988,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella', 'Organic Yellow Onion'})",frozenset({'Lemon Ginger Tea Bags'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
989,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags', 'Shredded Mozzarella'})",frozenset({'Organic Traditional Flour Tortillas'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
990,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
991,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
992,"frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
993,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Organic Yellow Onion'})","frozenset({'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
994,"frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Organic Yellow Onion', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
995,"frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas', 'Shredded Mozzarella'})","frozenset({'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
996,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Shredded Mozzarella', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
997,"frozenset({'Shredded Mozzarella', 'Apple Cider Vinegar', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
998,"frozenset({'Organic Yellow Onion', 'Shredded Mozzarella', 'Lemon Ginger Tea Bags'})","frozenset({'Apple Cider Vinegar', 'Organic Traditional Flour Tortillas'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
999,"frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})","frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
1000,"frozenset({'Organic Traditional Flour Tortillas', 'Lemon Ginger Tea Bags'})","frozenset({'Organic Yellow Onion', 'Apple Cider Vinegar', 'Shredded Mozzarella'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
